#ZIPCODE,CITY,AREA,ROAD,CMP_LABLE,EVEN,LANE,LANE1,ALLEY,ALLEY1,NO_BGN,NO_BGN1,NO_END,NO_END1,FLOOR,FLOOR1,SCOOP,ROAD_NO,EXP,RMK
104,台北市,中山區,興安街,7,2,,,0,,2,0,148,0,,,"雙   2號至 148號",774631,,0002000000
105,台北市,松山區,興安街,6,1,,,0,,107,0,9999,0,,,"單 107號以上",774631,,0107000000
105,台北市,松山區,興安街,7,2,,,0,,150,0,9998,0,,,"雙 150號以上",774631,,0150000000
115,台北市,南港區,興東街,0,,,,0,,,0,,0,,,全,775381,,0000000000
115,台北市,南港區,興南街,0,,,,0,,,0,,0,,,全,775801,,0000000000
103,台北市,大同區,興城街,0,,,,0,,,0,,0,,,全,775951,,0000000000
115,台北市,南港區,興華路,0,,,,0,,,0,,0,,,全,777301,,0000000000
116,台北市,文山區,興隆路１段,0,,,,0,,,0,,0,,,全,777661,,0000000000
116,台北市,文山區,興隆路２段,0,,,,0,,,0,,0,,,全,777691,,0000000000
116,台北市,文山區,興隆路３段,0,,,,0,,,0,,0,,,全,777721,,0000000000
116,台北市,文山區,興隆路４段,0,,,,0,,,0,,0,,,全,777751,,0000000000
108,台北市,萬華區,興義街,0,,,,0,,,0,,0,,,全,778291,,0000000000
108,台北市,萬華區,興寧街,0,,,,0,,,0,,0,,,全,778981,,0000000000
116,台北市,文山區,興德路,0,,,,0,,,0,,0,,,全,779251,,0000000000
100,台北市,中正區,衡陽路,0,,,,0,,,0,,0,,,全,780841,,0000000000
104,台北市,中山區,遼寧街,0,,,,0,,,0,,0,,,全,781621,,0000000000
112,台北市,北投區,錫安巷,0,,,,0,,,0,,0,,,全,xxxxxx,,0000000000
104,台北市,中山區,錦州街,0,,,,0,,,0,,0,,,全,782341,,0000000000
104,台北市,中山區,錦西街,6,1,,,0,,1,0,33,0,,,"單   1號至  33號",782461,,0001000000
104,台北市,中山區,錦西街,7,2,,,0,,2,0,34,0,,,"雙   2號至  34號",782461,,0002000000
103,台北市,大同區,錦西街,6,1,,,0,,35,0,9999,0,,,"單  35號以上",782461,,0035000000
103,台北市,大同區,錦西街,7,2,,,0,,36,0,9998,0,,,"雙  36號以上",782461,,0036000000
100,台北市,中正區,館前路,0,,,,0,,,0,,0,,,全,785011,,0000000000
104,台北市,中山區,龍江路,0,,,,0,,,0,,0,,,全,787261,,0000000000
106,台北市,大安區,龍泉街,0,,,,0,,,0,,0,,,全,789301,,0000000000
104,台北市,中山區,濱江街,6,1,,,0,,1,0,351,0,,,"單   1號至 351號",794431,,0001000000
104,台北市,中山區,濱江街,7,2,,,0,,2,0,358,0,,,"雙   2號至 358號",794431,,0002000000
105,台北市,松山區,濱江街,6,1,,,0,,353,0,9999,0,,,"單 353號以上",794431,,0353000000
105,台北市,松山區,濱江街,7,2,,,0,,360,0,9998,0,,,"雙 360號以上",794431,,0360000000
100,台北市,中正區,濟南路１段,0,,,,0,,,0,,0,,,全,795211,,0000000000
100,台北市,中正區,濟南路２段,0,,,,0,,,0,,0,,,全,795241,,0000000000
106,台北市,大安區,濟南路３段,0,,,,0,,,0,,0,,,全,795271,,0000000000
114,台北市,內湖區,環山路１段,0,,,,0,,,0,,0,,,全,796201,,0000000000
114,台北市,內湖區,環山路２段,0,,,,0,,,0,,0,,,全,796231,,0000000000
114,台北市,內湖區,環山路３段,0,,,,0,,,0,,0,,,全,796261,,0000000000
103,台北市,大同區,環河北路１段,0,,,,0,,,0,,0,,,全,797701,,0000000000
103,台北市,大同區,環河北路２段,0,,,,0,,,0,,0,,,全,797731,,0000000000
111,台北市,士林區,環河北路３段,0,,,,0,,,0,,0,,,全,797761,,0000000000
108,台北市,萬華區,環河南路１段,0,,,,0,,,0,,0,,,全,798061,,0000000000
108,台北市,萬華區,環河南路２段,0,,,,0,,,0,,0,,,全,798091,,0000000000
108,台北市,萬華區,環河南路３段,0,,,,0,,,0,,0,,,全,798121,,0000000000
112,台北市,北投區,磺港路,0,,,,0,,,0,,0,,,全,800581,,0000000000
111,台北市,士林區,磺溪街,0,,,,0,,,0,,0,,,全,800641,,0000000000
106,台北市,大安區,臨江街,0,,,,0,,,0,,0,,,全,801991,,0000000000
100,台北市,中正區,臨沂街,0,,,,0,,,0,,0,,,全,802051,,0000000000
111,台北市,士林區,臨溪路,0,,,,0,,,0,,0,,,全,802651,,0000000000
100,台北市,中正區,襄陽路,0,,,,0,,,0,,0,,,全,802831,,0000000000
103,台北市,大同區,歸綏街,0,,,,0,,,0,,0,,,全,804541,,0000000000
105,台北市,松山區,舊宗街,0,,,,0,,,0,,0,,,全,805651,,0000000000
115,台北市,南港區,舊莊街１段,0,,,,0,,,0,,0,,,全,806371,,0000000000
115,台北市,南港區,舊莊街２段,0,,,,0,,,0,,0,,,全,806401,,0000000000
112,台北市,北投區,豐年路１段,0,,,,0,,,0,,0,,,全,809041,,0000000000
112,台北市,北投區,豐年路２段,0,,,,0,,,0,,0,,,全,809071,,0000000000
100,台北市,中正區,鎮江街,0,,,,0,,,0,,0,,,全,814051,,0000000000
112,台北市,北投區,雙全街,0,,,,0,,,0,,0,,,全,816601,,0000000000
108,台北市,萬華區,雙和街,0,,,,0,,,0,,0,,,全,816781,,0000000000
104,台北市,中山區,雙城街,0,,,,0,,,0,,0,,,全,816961,,0000000000
103,台北市,大同區,雙連街,0,,,,0,,,0,,0,,,全,817441,,0000000000
108,台北市,萬華區,雙園街,0,,,,0,,,0,,0,,,全,817801,,0000000000
111,台北市,士林區,雙溪街,0,,,,0,,,0,,0,,,全,818071,,0000000000
100,台北市,中正區,懷寧街,0,,,,0,,,0,,0,,,全,819481,,0000000000
112,台北市,北投區,懷德街,0,,,,0,,,0,,0,,,全,819511,,0000000000
100,台北市,中正區,羅斯福路１段,0,,,,0,,,0,,0,,,全,820411,,0000000000
100,台北市,中正區,羅斯福路２段,2,2,,,0,,,0,,0,,,雙全,820441,,0000000000
100,台北市,中正區,羅斯福路２段,6,1,,,0,,1,0,13,0,,,"單   1號至  13號",820441,,0001000000
106,台北市,大安區,羅斯福路２段,6,1,,,0,,15,0,9999,0,,,"單  15號以上",820441,,0015000000
106,台北市,大安區,羅斯福路３段,1,1,,,0,,,0,,0,,,單全,820471,,0000000000
100,台北市,中正區,羅斯福路３段,2,2,,,0,,,0,,0,,,雙全,820471,,0000000000
116,台北市,文山區,羅斯福路５段,0,,,,0,,,0,,0,,,全,820531,,0000000000
116,台北市,文山區,羅斯福路６段,0,,,,0,,,0,,0,,,全,820561,,0000000000
106,台北市,大安區,羅斯福路４段,1,1,,,0,,,0,,0,,,單全,820501,,0000000000
100,台北市,中正區,羅斯福路４段,7,2,,,0,,2,0,198,0,,,"雙   2號至 198號",820501,,0002000000
116,台北市,文山區,羅斯福路４段,7,2,,,0,,200,0,9998,0,,,"雙 200號以上",820501,,0200000000
114,台北市,內湖區,麗山街,0,,,,0,,,0,,0,,,全,822391,,0000000000
106,台北市,大安區,麗水街,0,,,,0,,,0,,0,,,全,822481,,0000000000
105,台北市,松山區,寶清街,0,,,,0,,,0,,0,,,全,824491,,0000000000
100,台北市,中正區,寶慶路,0,,,,0,,,0,,0,,,全,825451,,0000000000
108,台北市,萬華區,寶興街,0,,,,0,,,0,,0,,,全,825631,,0000000000
105,台北市,松山區,饒河街,0,,,,0,,,0,,0,,,全,827671,,0000000000
105,台北市,松山區,蘭州街,0,,,,0,,,0,,0,,,全,828331,,0000000000
202,基隆市,中正區,八斗街,0,,,,0,,,0,,0,,,全,007591,,0000000000
205,基隆市,暖暖區,八堵路,0,,,,0,,,0,,0,,,全,008431,,0000000000
206,基隆市,七堵區,八德路,6,1,,,0,,1,0,29,0,,,"單   1號至  29號",009571,,0001000000
206,基隆市,七堵區,八德路,7,2,,,0,,2,0,74,0,,,"雙   2號至  74號",009571,,0002000000
204,基隆市,安樂區,八德路,6,1,,,0,,31,0,81,0,,,"單  31號至  81號",009571,,0031000000
204,基隆市,安樂區,八德路,7,2,,,0,,76,0,86,0,,,"雙  76號至  86號",009571,,0076000000
206,基隆市,七堵區,三合街,0,,,,0,,,0,,0,,,全,015481,,0000000000
206,基隆市,七堵區,大同街,0,,,,0,,,0,,0,,,全,042301,,0000000000
206,基隆市,七堵區,大成街,0,,,,0,,,0,,0,,,全,044761,,0000000000
206,基隆市,七堵區,大華一路,0,,,,0,,,0,,0,,,全,057811,,0000000000
206,基隆市,七堵區,大華二路,0,,,,0,,,0,,0,,,全,057871,,0000000000
206,基隆市,七堵區,大華三路,0,,,,0,,,0,,0,,,全,057931,,0000000000
206,基隆市,七堵區,大德街,0,,,,0,,,0,,0,,,全,065551,,0000000000
206,基隆市,七堵區,工東街,0,,,,0,,,0,,0,,,全,080041,,0000000000
206,基隆市,七堵區,工建北路,0,,,,0,,,0,,0,,,全,080191,,0000000000
206,基隆市,七堵區,工建西路,0,,,,0,,,0,,0,,,全,080221,,0000000000
206,基隆市,七堵區,工建南路,0,,,,0,,,0,,0,,,全,080251,,0000000000
206,基隆市,七堵區,工建路,0,,,,0,,,0,,0,,,全,080281,,0000000000
203,基隆市,中山區,中山一路,0,,,,0,,,0,,0,,,全,085381,,0000000000
203,基隆市,中山區,中山二路,0,,,,0,,,0,,0,,,全,085591,,0000000000
203,基隆市,中山區,中山三路,0,,,,0,,,0,,0,,,全,085771,,0000000000
203,基隆市,中山區,中山四路,0,,,,0,,,0,,0,,,全,085831,,0000000000
203,基隆市,中山區,中平街,0,,,,0,,,0,,0,,,全,092161,,0000000000
202,基隆市,中正區,中正路,0,,,,0,,,0,,0,,,全,094411,,0000000000
203,基隆市,中山區,中和路,0,,,,0,,,0,,0,,,全,099121,,0000000000
202,基隆市,中正區,中船路,0,,,,0,,,0,,0,,,全,105811,,0000000000
203,基隆市,中山區,中華路,0,,,,0,,,0,,0,,,全,107881,,0000000000
201,基隆市,信義區,中興路,0,,,,0,,,0,,0,,,全,112651,,0000000000
200,基隆市,仁愛區,仁一路,2,2,,,0,,,0,,0,,,雙全,122041,,0000000000
201,基隆市,信義區,仁一路,6,1,,,0,,1,0,93,0,,,"單   1號至  93號",122041,,0001000000
200,基隆市,仁愛區,仁一路,6,1,,,0,,95,0,321,0,,,"單  95號至 321號",122041,,0095000000
200,基隆市,仁愛區,仁二路,0,,,,0,,,0,,0,,,全,122101,,0000000000
200,基隆市,仁愛區,仁三路,0,,,,0,,,0,,0,,,全,122161,,0000000000
200,基隆市,仁愛區,仁五路,0,,,,0,,,0,,0,,,全,122281,,0000000000
200,基隆市,仁愛區,仁四路,0,,,,0,,,0,,0,,,全,122221,,0000000000
203,基隆市,中山區,仁安街,0,,,,0,,,0,,0,,,全,124051,,0000000000
201,基隆市,信義區,六和街,0,,,,0,,,0,,0,,,全,138301,,0000000000
200,基隆市,仁愛區,公園街,0,,,,0,,,0,,0,,,全,142921,,0000000000
203,基隆市,中山區,太白街,0,,,,0,,,0,,0,,,全,150541,,0000000000
203,基隆市,中山區,文化路,0,,,,0,,,0,,0,,,全,157531,,0000000000
203,基隆市,中山區,文明路,0,,,,0,,,0,,0,,,全,161671,,0000000000
201,基隆市,信義區,月眉路,0,,,,0,,,0,,0,,,全,170071,,0000000000
205,基隆市,暖暖區,水源路,0,,,,0,,,0,,0,,,全,174301,,0000000000
203,基隆市,中山區,仙洞街,0,,,,0,,,0,,0,,,全,180691,,0000000000
202,基隆市,中正區,北寧路,0,,,,0,,,0,,0,,,全,190591,,0000000000
202,基隆市,中正區,平一路,0,,,,0,,,0,,0,,,全,202591,,0000000000
202,基隆市,中正區,平二路,0,,,,0,,,0,,0,,,全,202651,,0000000000
202,基隆市,中正區,平三路,0,,,,0,,,0,,0,,,全,202711,,0000000000
201,基隆市,信義區,正信路,0,,,,0,,,0,,0,,,全,211351,,0000000000
202,基隆市,中正區,正義路,0,,,,0,,,0,,0,,,全,212851,,0000000000
202,基隆市,中正區,正榮街,0,,,,0,,,0,,0,,,全,212941,,0000000000
202,基隆市,中正區,正濱路,0,,,,0,,,0,,0,,,全,213601,,0000000000
202,基隆市,中正區,正豐街,0,,,,0,,,0,,0,,,全,213631,,0000000000
206,基隆市,七堵區,永富路,0,,,,0,,,0,,0,,,全,232831,,0000000000
202,基隆市,中正區,立德路,0,,,,0,,,0,,0,,,全,256621,,0000000000
200,基隆市,仁愛區,光一路,0,,,,0,,,0,,0,,,全,257401,,0000000000
200,基隆市,仁愛區,光二路,0,,,,0,,,0,,0,,,全,257461,,0000000000
203,基隆市,中山區,光華路,0,,,,0,,,0,,0,,,全,263491,,0000000000
203,基隆市,中山區,安一路,6,1,,,0,,1,0,93,0,,,"單   1號至  93號",279361,,0001000000
203,基隆市,中山區,安一路,7,2,,,0,,2,0,98,0,,,"雙   2號至  98號",279361,,0002000000
204,基隆市,安樂區,安一路,6,1,,,0,,95,0,399,0,,,"單  95號至 399號",279361,,0095000000
204,基隆市,安樂區,安一路,7,2,,,0,,102,0,370,0,,,"雙 102號至 370號",279361,,0102000000
204,基隆市,安樂區,安和一街,0,,,,0,,,0,,0,,,全,281401,,0000000000
204,基隆市,安樂區,安和二街,0,,,,0,,,0,,0,,,全,281431,,0000000000
204,基隆市,安樂區,安樂路１段,0,,,,0,,,0,,0,,,全,285961,,0000000000
204,基隆市,安樂區,安樂路２段,0,,,,0,,,0,,0,,,全,285991,,0000000000
200,基隆市,仁愛區,成功一路,0,,,,0,,,0,,0,,,全,287431,,0000000000
203,基隆市,中山區,成功二路,0,,,,0,,,0,,0,,,全,287521,,0000000000
206,基隆市,七堵區,百一街,0,,,,0,,,0,,0,,,全,294121,,0000000000
206,基隆市,七堵區,百七街,0,,,,0,,,0,,0,,,全,294391,,0000000000
206,基隆市,七堵區,百二街,0,,,,0,,,0,,0,,,全,294211,,0000000000
206,基隆市,七堵區,百三街,0,,,,0,,,0,,0,,,全,294271,,0000000000
206,基隆市,七堵區,百五街,0,,,,0,,,0,,0,,,全,294301,,0000000000
206,基隆市,七堵區,百六街,0,,,,0,,,0,,0,,,全,294361,,0000000000
200,基隆市,仁愛區,自來街,0,,,,0,,,0,,0,,,全,302221,,0000000000
206,基隆市,七堵區,自治北街,0,,,,0,,,0,,0,,,全,302371,,0000000000
206,基隆市,七堵區,自治街,0,,,,0,,,0,,0,,,全,302461,,0000000000
206,基隆市,七堵區,自強路,0,,,,0,,,0,,0,,,全,303721,,0000000000
203,基隆市,中山區,西定路,0,,,,0,,,0,,0,,,全,308821,,0000000000
200,基隆市,仁愛區,孝一路,0,,,,0,,,0,,0,,,全,318991,,0000000000
200,基隆市,仁愛區,孝二路,0,,,,0,,,0,,0,,,全,319051,,0000000000
200,基隆市,仁愛區,孝三路,0,,,,0,,,0,,0,,,全,319111,,0000000000
200,基隆市,仁愛區,孝四路,0,,,,0,,,0,,0,,,全,319171,,0000000000
201,基隆市,信義區,孝東路,0,,,,0,,,0,,0,,,全,319501,,0000000000
203,基隆市,中山區,協和街,0,,,,0,,,0,,0,,,全,339001,,0000000000
202,基隆市,中正區,和一路,0,,,,0,,,0,,0,,,全,339601,,0000000000
202,基隆市,中正區,和二路,0,,,,0,,,0,,0,,,全,339661,,0000000000
202,基隆市,中正區,和平街,0,,,,0,,,0,,0,,,全,340891,,0000000000
204,基隆市,安樂區,定國街,0,,,,0,,,0,,0,,,全,346441,,0000000000
205,基隆市,暖暖區,尚仁街,0,,,,0,,,0,,0,,,全,348361,,0000000000
200,基隆市,仁愛區,延平街,0,,,,0,,,0,,0,,,全,353701,,0000000000
200,基隆市,仁愛區,忠一路,0,,,,0,,,0,,0,,,全,354451,,0000000000
200,基隆市,仁愛區,忠二路,0,,,,0,,,0,,0,,,全,354511,,0000000000
200,基隆市,仁愛區,忠三路,0,,,,0,,,0,,0,,,全,354571,,0000000000
200,基隆市,仁愛區,忠四路,0,,,,0,,,0,,0,,,全,354631,,0000000000
206,基隆市,七堵區,明德一路,0,,,,0,,,0,,0,,,全,366691,,0000000000
206,基隆市,七堵區,明德二路,0,,,,0,,,0,,0,,,全,366781,,0000000000
206,基隆市,七堵區,明德三路,0,,,,0,,,0,,0,,,全,366811,,0000000000
201,基隆市,信義區,東光路,0,,,,0,,,0,,0,,,全,372571,,0000000000
201,基隆市,信義區,東明路,0,,,,0,,,0,,0,,,全,375991,,0000000000
201,基隆市,信義區,東信路,0,,,,0,,,0,,0,,,全,377161,,0000000000
201,基隆市,信義區,東美一街,0,,,,0,,,0,,0,,,全,377941,,0000000000
201,基隆市,信義區,東美二街,0,,,,0,,,0,,0,,,全,377971,,0000000000
201,基隆市,信義區,東峰街,0,,,,0,,,0,,0,,,全,378841,,0000000000
202,基隆市,中正區,東海街,0,,,,0,,,0,,0,,,全,380161,,0000000000
205,基隆市,暖暖區,東勢街,0,,,,0,,,0,,0,,,全,383881,,0000000000
206,基隆市,七堵區,東新街,0,,,,0,,,0,,0,,,全,384211,,0000000000
205,基隆市,暖暖區,東碇路,0,,,,0,,,0,,0,,,全,388981,,0000000000
202,基隆市,中正區,武昌街,0,,,,0,,,0,,0,,,全,397411,,0000000000
204,基隆市,安樂區,武訓街,0,,,,0,,,0,,0,,,全,398101,,0000000000
204,基隆市,安樂區,武隆街,0,,,,0,,,0,,0,,,全,398641,,0000000000
204,基隆市,安樂區,武聖街,0,,,,0,,,0,,0,,,全,398791,,0000000000
204,基隆市,安樂區,武嶺街,0,,,,0,,,0,,0,,,全,399211,,0000000000
202,基隆市,中正區,花瓶嶼,0,,,,0,,,0,,0,,,全,407701,,0000000000
201,基隆市,信義區,花源一街,0,,,,0,,,0,,0,,,全,408691,,0000000000
201,基隆市,信義區,花源七街,0,,,,0,,,0,,0,,,全,408841,,0000000000
201,基隆市,信義區,花源九街,0,,,,0,,,0,,0,,,全,408871,,0000000000
201,基隆市,信義區,花源三街,0,,,,0,,,0,,0,,,全,408781,,0000000000
201,基隆市,信義區,花源五街,0,,,,0,,,0,,0,,,全,408811,,0000000000
205,基隆市,暖暖區,金山街,0,,,,0,,,0,,0,,,全,412051,,0000000000
205,基隆市,暖暖區,金華街,0,,,,0,,,0,,0,,,全,414811,,0000000000
206,基隆市,七堵區,長安街,0,,,,0,,,0,,0,,,全,417601,,0000000000
201,基隆市,信義區,信一路,5,0,,,0,,1,0,152,0,,,"連   1號至 152號",428371,,0001000000
202,基隆市,中正區,信一路,6,1,,,0,,153,0,181,0,,,"單 153號至 181號",428371,,0153000000
202,基隆市,中正區,信七路,0,,,,0,,,0,,0,,,全,428641,,0000000000
201,基隆市,信義區,信二路,6,1,,,0,,1,0,281,0,,,"單   1號至 281號",428431,,0001000000
201,基隆市,信義區,信二路,7,2,,,0,,2,0,274,0,,,"雙   2號至 274號",428431,,0002000000
202,基隆市,中正區,信二路,7,2,,,0,,276,0,292,0,,,"雙 276號至 292號",428431,,0276000000
202,基隆市,中正區,信二路,6,1,,,0,,285,0,317,0,,,"單 285號至 317號",428431,,0285000000
202,基隆市,中正區,信三路,0,,,,0,,,0,,0,,,全,428491,,0000000000
202,基隆市,中正區,信五路,0,,,,0,,,0,,0,,,全,428551,,0000000000
202,基隆市,中正區,信六路,0,,,,0,,,0,,0,,,全,428611,,0000000000
202,基隆市,中正區,信四路,0,,,,0,,,0,,0,,,全,428521,,0000000000
206,基隆市,七堵區,俊德街,0,,,,0,,,0,,0,,,全,435481,,0000000000
206,基隆市,七堵區,俊賢路,0,,,,0,,,0,,0,,,全,435541,,0000000000
206,基隆市,七堵區,南光街,0,,,,0,,,0,,0,,,全,440641,,0000000000
200,基隆市,仁愛區,南新街,0,,,,0,,,0,,0,,,全,450331,,0000000000
200,基隆市,仁愛區,南榮路,0,,,,0,,,0,,0,,,全,451741,,0000000000
206,基隆市,七堵區,南興路,0,,,,0,,,0,,0,,,全,453451,,0000000000
206,基隆市,七堵區,泰安路,0,,,,0,,,0,,0,,,全,508861,,0000000000
206,基隆市,七堵區,泰和街,0,,,,0,,,0,,0,,,全,509131,,0000000000
203,基隆市,中山區,健民街,0,,,,0,,,0,,0,,,全,530881,,0000000000
205,基隆市,暖暖區,國安路,0,,,,0,,,0,,0,,,全,534571,,0000000000
204,基隆市,安樂區,基金一路,0,,,,0,,,0,,0,,,全,541411,,0000000000
204,基隆市,安樂區,基金二路,0,,,,0,,,0,,0,,,全,541441,,0000000000
204,基隆市,安樂區,基金三路,0,,,,0,,,0,,0,,,全,541471,,0000000000
202,基隆市,中正區,基隆嶼,0,,,,0,,,0,,0,,,全,541711,,0000000000
206,基隆市,七堵區,堵南街,0,,,,0,,,0,,0,,,全,541801,,0000000000
201,基隆市,信義區,培德路,0,,,,0,,,0,,0,,,全,542311,,0000000000
200,基隆市,仁愛區,崇安街,0,,,,0,,,0,,0,,,全,543121,,0000000000
206,基隆市,七堵區,崇孝街,0,,,,0,,,0,,0,,,全,543151,,0000000000
201,基隆市,信義區,崇法街,0,,,,0,,,0,,0,,,全,544141,,0000000000
206,基隆市,七堵區,崇信街,0,,,,0,,,0,,0,,,全,544171,,0000000000
206,基隆市,七堵區,崇智街,0,,,,0,,,0,,0,,,全,544381,,0000000000
206,基隆市,七堵區,崇廉街,0,,,,0,,,0,,0,,,全,545011,,0000000000
206,基隆市,七堵區,崇義街,0,,,,0,,,0,,0,,,全,545221,,0000000000
204,基隆市,安樂區,崇德路,0,,,,0,,,0,,0,,,全,547171,,0000000000
206,基隆市,七堵區,崇禮街,0,,,,0,,,0,,0,,,全,547681,,0000000000
201,基隆市,信義區,教孝街,0,,,,0,,,0,,0,,,全,553621,,0000000000
201,基隆市,信義區,教忠街,0,,,,0,,,0,,0,,,全,553651,,0000000000
201,基隆市,信義區,深澳坑路,0,,,,0,,,0,,0,,,全,561451,,0000000000
202,基隆市,中正區,祥豐街,0,,,,0,,,0,,0,,,全,564061,,0000000000
203,基隆市,中山區,通仁街,0,,,,0,,,0,,0,,,全,569251,,0000000000
203,基隆市,中山區,通明街,0,,,,0,,,0,,0,,,全,569731,,0000000000
204,基隆市,安樂區,麥金路,0,,,,0,,,0,,0,,,全,581941,,0000000000
202,基隆市,中正區,彭佳嶼,0,,,,0,,,0,,0,,,全,593221,,0000000000
203,基隆市,中山區,復旦路,0,,,,0,,,0,,0,,,全,593461,,0000000000
200,基隆市,仁愛區,復興街,0,,,,0,,,0,,0,,,全,595891,,0000000000
203,基隆市,中山區,復興路,0,,,,0,,,0,,0,,,全,596221,,0000000000
202,基隆市,中正區,棉花嶼,0,,,,0,,,0,,0,,,全,604321,,0000000000
200,基隆市,仁愛區,港西街,6,1,,,0,,1,0,55,0,,,"單   1號至  55號",605281,,0001000000
200,基隆市,仁愛區,港西街,7,2,,,0,,2,0,18,0,,,"雙   2號至  18號",605281,,0002000000
203,基隆市,中山區,港西街,6,1,,,0,,73,0,81,0,,,"單  73號至  81號",605281,,0073000000
200,基隆市,仁愛區,華一街,0,,,,0,,,0,,0,,,全,613051,,0000000000
200,基隆市,仁愛區,華二街,0,,,,0,,,0,,0,,,全,613081,,0000000000
200,基隆市,仁愛區,華三街,0,,,,0,,,0,,0,,,全,613111,,0000000000
200,基隆市,仁愛區,華五街,0,,,,0,,,0,,0,,,全,613171,,0000000000
200,基隆市,仁愛區,華四街,0,,,,0,,,0,,0,,,全,613141,,0000000000
206,基隆市,七堵區,華新一路,0,,,,0,,,0,,0,,,全,618661,,0000000000
206,基隆市,七堵區,華新二路,0,,,,0,,,0,,0,,,全,618691,,0000000000
203,基隆市,中山區,華興街,0,,,,0,,,0,,0,,,全,619321,,0000000000
206,基隆市,七堵區,開元路,0,,,,0,,,0,,0,,,全,624631,,0000000000
200,基隆市,仁愛區,愛一路,0,,,,0,,,0,,0,,,全,640231,,0000000000
200,基隆市,仁愛區,愛七路,0,,,,0,,,0,,0,,,全,640591,,0000000000
200,基隆市,仁愛區,愛九路,0,,,,0,,,0,,0,,,全,640681,,0000000000
200,基隆市,仁愛區,愛二路,0,,,,0,,,0,,0,,,全,640291,,0000000000
