# link=https://github.com/ronnywang/postcode
# data_time=2012-09-11
# data_source=http://www.post.gov.tw/post/internet/down/index.html?ID=190108
# description=鄉鎮縣市別稱中英對照
#ZIPCODE,CITYAREA,CITY,AREA,ECITYAREA,ECITY,EAREA,AREA1,RMK
227,台北縣雙溪鄉,新北市,雙溪區,"Shuangxi Dist., New Taipei City","New Taipei City","Shuangxi Dist.",雙溪區,
227,台北雙溪,新北市,雙溪區,"Shuangxi Dist., New Taipei City","New Taipei City","Shuangxi Dist.",雙溪區,
227,北縣雙溪,新北市,雙溪區,"Shuangxi Dist., New Taipei City","New Taipei City","Shuangxi Dist.",雙溪區,
227,雙溪鄉,新北市,雙溪區,"Shuangxi Dist., New Taipei City","New Taipei City","Shuangxi Dist.",雙溪區,
227,台北雙溪鄉,新北市,雙溪區,"Shuangxi Dist., New Taipei City","New Taipei City","Shuangxi Dist.",雙溪區,
227,台北縣雙溪,新北市,雙溪區,"Shuangxi Dist., New Taipei City","New Taipei City","Shuangxi Dist.",雙溪區,
227,北縣雙溪鄉,新北市,雙溪區,"Shuangxi Dist., New Taipei City","New Taipei City","Shuangxi Dist.",雙溪區,
227,台北縣雙溪區,新北市,雙溪區,"Shuangxi Dist., New Taipei City","New Taipei City","Shuangxi Dist.",雙溪區,
227,北縣雙溪區,新北市,雙溪區,"Shuangxi Dist., New Taipei City","New Taipei City","Shuangxi Dist.",雙溪區,
228,新北市貢寮區,新北市,貢寮區,"Gongliao Dist., New Taipei City","New Taipei City","Gongliao Dist.",貢寮區,V
228,貢寮區,新北市,貢寮區,"Gongliao Dist., New Taipei City","New Taipei City","Gongliao Dist.",貢寮區,V
228,北市貢寮區,新北市,貢寮區,"Gongliao Dist., New Taipei City","New Taipei City","Gongliao Dist.",貢寮區,V
228,新北貢寮區,新北市,貢寮區,"Gongliao Dist., New Taipei City","New Taipei City","Gongliao Dist.",貢寮區,V
228,台北縣貢寮鄉,新北市,貢寮區,"Gongliao Dist., New Taipei City","New Taipei City","Gongliao Dist.",貢寮區,V
228,貢寮鄉,新北市,貢寮區,"Gongliao Dist., New Taipei City","New Taipei City","Gongliao Dist.",貢寮區,V
228,北縣貢寮鄉,新北市,貢寮區,"Gongliao Dist., New Taipei City","New Taipei City","Gongliao Dist.",貢寮區,V
228,台北貢寮鄉,新北市,貢寮區,"Gongliao Dist., New Taipei City","New Taipei City","Gongliao Dist.",貢寮區,V
228,台北縣貢寮區,新北市,貢寮區,"Gongliao Dist., New Taipei City","New Taipei City","Gongliao Dist.",貢寮區,V
228,北縣貢寮區,新北市,貢寮區,"Gongliao Dist., New Taipei City","New Taipei City","Gongliao Dist.",貢寮區,V
231,北市新店區,新北市,新店區,"Xindian Dist., New Taipei City","New Taipei City","Xindian Dist.",新店區,V
231,新北新店區,新北市,新店區,"Xindian Dist., New Taipei City","New Taipei City","Xindian Dist.",新店區,V
231,新北市新店區,新北市,新店區,"Xindian Dist., New Taipei City","New Taipei City","Xindian Dist.",新店區,V
231,新店區,新北市,新店區,"Xindian Dist., New Taipei City","New Taipei City","Xindian Dist.",新店區,V
231,北縣新店市,新北市,新店區,"Xindian Dist., New Taipei City","New Taipei City","Xindian Dist.",新店區,V
231,台北新店市,新北市,新店區,"Xindian Dist., New Taipei City","New Taipei City","Xindian Dist.",新店區,V
231,台北縣新店市,新北市,新店區,"Xindian Dist., New Taipei City","New Taipei City","Xindian Dist.",新店區,V
231,新店市,新北市,新店區,"Xindian Dist., New Taipei City","New Taipei City","Xindian Dist.",新店區,V
231,台北縣新店區,新北市,新店區,"Xindian Dist., New Taipei City","New Taipei City","Xindian Dist.",新店區,V
231,北縣新店區,新北市,新店區,"Xindian Dist., New Taipei City","New Taipei City","Xindian Dist.",新店區,V
232,新北市坪林區,新北市,坪林區,"Pinglin Dist., New Taipei City","New Taipei City","Pinglin Dist.",坪林區,V
232,坪林區,新北市,坪林區,"Pinglin Dist., New Taipei City","New Taipei City","Pinglin Dist.",坪林區,V
232,新北坪林區,新北市,坪林區,"Pinglin Dist., New Taipei City","New Taipei City","Pinglin Dist.",坪林區,V
232,北市坪林區,新北市,坪林區,"Pinglin Dist., New Taipei City","New Taipei City","Pinglin Dist.",坪林區,V
232,台北縣坪林鄉,新北市,坪林區,"Pinglin Dist., New Taipei City","New Taipei City","Pinglin Dist.",坪林區,V
232,坪林鄉,新北市,坪林區,"Pinglin Dist., New Taipei City","New Taipei City","Pinglin Dist.",坪林區,V
232,台北坪林鄉,新北市,坪林區,"Pinglin Dist., New Taipei City","New Taipei City","Pinglin Dist.",坪林區,V
232,北縣坪林鄉,新北市,坪林區,"Pinglin Dist., New Taipei City","New Taipei City","Pinglin Dist.",坪林區,V
232,台北縣坪林區,新北市,坪林區,"Pinglin Dist., New Taipei City","New Taipei City","Pinglin Dist.",坪林區,V
232,北縣坪林區,新北市,坪林區,"Pinglin Dist., New Taipei City","New Taipei City","Pinglin Dist.",坪林區,V
233,新北市烏來區,新北市,烏來區,"Wulai Dist., New Taipei City","New Taipei City","Wulai Dist.",烏來區,V
233,烏來區,新北市,烏來區,"Wulai Dist., New Taipei City","New Taipei City","Wulai Dist.",烏來區,V
233,新北烏來區,新北市,烏來區,"Wulai Dist., New Taipei City","New Taipei City","Wulai Dist.",烏來區,V
233,北市烏來區,新北市,烏來區,"Wulai Dist., New Taipei City","New Taipei City","Wulai Dist.",烏來區,V
233,台北縣烏來鄉,新北市,烏來區,"Wulai Dist., New Taipei City","New Taipei City","Wulai Dist.",烏來區,V
233,烏來鄉,新北市,烏來區,"Wulai Dist., New Taipei City","New Taipei City","Wulai Dist.",烏來區,V
233,台北烏來鄉,新北市,烏來區,"Wulai Dist., New Taipei City","New Taipei City","Wulai Dist.",烏來區,V
233,北縣烏來鄉,新北市,烏來區,"Wulai Dist., New Taipei City","New Taipei City","Wulai Dist.",烏來區,V
233,台北縣烏來區,新北市,烏來區,"Wulai Dist., New Taipei City","New Taipei City","Wulai Dist.",烏來區,V
233,北縣烏來區,新北市,烏來區,"Wulai Dist., New Taipei City","New Taipei City","Wulai Dist.",烏來區,V
234,新北市永和區,新北市,永和區,"Yonghe Dist., New Taipei City","New Taipei City","Yonghe Dist.",永和區,V
234,北市永和區,新北市,永和區,"Yonghe Dist., New Taipei City","New Taipei City","Yonghe Dist.",永和區,V
234,新北永和區,新北市,永和區,"Yonghe Dist., New Taipei City","New Taipei City","Yonghe Dist.",永和區,V
234,台北縣永和市,新北市,永和區,"Yonghe Dist., New Taipei City","New Taipei City","Yonghe Dist.",永和區,V
234,北縣永和市,新北市,永和區,"Yonghe Dist., New Taipei City","New Taipei City","Yonghe Dist.",永和區,V
234,台北永和市,新北市,永和區,"Yonghe Dist., New Taipei City","New Taipei City","Yonghe Dist.",永和區,V
234,永和市,新北市,永和區,"Yonghe Dist., New Taipei City","New Taipei City","Yonghe Dist.",永和區,V
234,永和區,新北市,永和區,"Yonghe Dist., New Taipei City","New Taipei City","Yonghe Dist.",永和區,V
234,台北縣永和區,新北市,永和區,"Yonghe Dist., New Taipei City","New Taipei City","Yonghe Dist.",永和區,V
234,北縣永和區,新北市,永和區,"Yonghe Dist., New Taipei City","New Taipei City","Yonghe Dist.",永和區,V
235,新北中和區,新北市,中和區,"Zhonghe Dist., New Taipei City","New Taipei City","Zhonghe Dist.",中和區,V
235,北市中和區,新北市,中和區,"Zhonghe Dist., New Taipei City","New Taipei City","Zhonghe Dist.",中和區,V
235,新北市中和區,新北市,中和區,"Zhonghe Dist., New Taipei City","New Taipei City","Zhonghe Dist.",中和區,V
235,中和區,新北市,中和區,"Zhonghe Dist., New Taipei City","New Taipei City","Zhonghe Dist.",中和區,V
235,台北中和市,新北市,中和區,"Zhonghe Dist., New Taipei City","New Taipei City","Zhonghe Dist.",中和區,V
235,北縣中和市,新北市,中和區,"Zhonghe Dist., New Taipei City","New Taipei City","Zhonghe Dist.",中和區,V
235,台北縣中和市,新北市,中和區,"Zhonghe Dist., New Taipei City","New Taipei City","Zhonghe Dist.",中和區,V
235,中和市,新北市,中和區,"Zhonghe Dist., New Taipei City","New Taipei City","Zhonghe Dist.",中和區,V
235,台北縣中和區,新北市,中和區,"Zhonghe Dist., New Taipei City","New Taipei City","Zhonghe Dist.",中和區,V
235,北縣中和區,新北市,中和區,"Zhonghe Dist., New Taipei City","New Taipei City","Zhonghe Dist.",中和區,V
236,新北土城,新北市,土城區,"Tucheng Dist., New Taipei City","New Taipei City","Tucheng Dist.",土城區,
236,新北市土城,新北市,土城區,"Tucheng Dist., New Taipei City","New Taipei City","Tucheng Dist.",土城區,
236,新北市土城區,新北市,土城區,"Tucheng Dist., New Taipei City","New Taipei City","Tucheng Dist.",土城區,
236,土城區,新北市,土城區,"Tucheng Dist., New Taipei City","New Taipei City","Tucheng Dist.",土城區,
236,北市土城區,新北市,土城區,"Tucheng Dist., New Taipei City","New Taipei City","Tucheng Dist.",土城區,
236,新北土城區,新北市,土城區,"Tucheng Dist., New Taipei City","New Taipei City","Tucheng Dist.",土城區,
236,北市土城,新北市,土城區,"Tucheng Dist., New Taipei City","New Taipei City","Tucheng Dist.",土城區,
236,台北土城,新北市,土城區,"Tucheng Dist., New Taipei City","New Taipei City","Tucheng Dist.",土城區,
236,台北縣土城,新北市,土城區,"Tucheng Dist., New Taipei City","New Taipei City","Tucheng Dist.",土城區,
236,台北縣土城鄉,新北市,土城區,"Tucheng Dist., New Taipei City","New Taipei City","Tucheng Dist.",土城區,
236,台北縣土城市,新北市,土城區,"Tucheng Dist., New Taipei City","New Taipei City","Tucheng Dist.",土城區,
236,土城鄉,新北市,土城區,"Tucheng Dist., New Taipei City","New Taipei City","Tucheng Dist.",土城區,
236,土城市,新北市,土城區,"Tucheng Dist., New Taipei City","New Taipei City","Tucheng Dist.",土城區,
236,北縣土城鄉,新北市,土城區,"Tucheng Dist., New Taipei City","New Taipei City","Tucheng Dist.",土城區,
236,北縣土城市,新北市,土城區,"Tucheng Dist., New Taipei City","New Taipei City","Tucheng Dist.",土城區,
236,台北土城鄉,新北市,土城區,"Tucheng Dist., New Taipei City","New Taipei City","Tucheng Dist.",土城區,
236,北縣土城,新北市,土城區,"Tucheng Dist., New Taipei City","New Taipei City","Tucheng Dist.",土城區,
236,台北土城市,新北市,土城區,"Tucheng Dist., New Taipei City","New Taipei City","Tucheng Dist.",土城區,
236,台北縣土城區,新北市,土城區,"Tucheng Dist., New Taipei City","New Taipei City","Tucheng Dist.",土城區,
236,北縣土城區,新北市,土城區,"Tucheng Dist., New Taipei City","New Taipei City","Tucheng Dist.",土城區,
237,北市三峽,新北市,三峽區,"Sanxia Dist., New Taipei City","New Taipei City","Sanxia Dist.",三峽區,
237,新北三峽,新北市,三峽區,"Sanxia Dist., New Taipei City","New Taipei City","Sanxia Dist.",三峽區,
237,新北市三峽,新北市,三峽區,"Sanxia Dist., New Taipei City","New Taipei City","Sanxia Dist.",三峽區,
237,新北市三峽區,新北市,三峽區,"Sanxia Dist., New Taipei City","New Taipei City","Sanxia Dist.",三峽區,
237,三峽區,新北市,三峽區,"Sanxia Dist., New Taipei City","New Taipei City","Sanxia Dist.",三峽區,
237,北市三峽區,新北市,三峽區,"Sanxia Dist., New Taipei City","New Taipei City","Sanxia Dist.",三峽區,
237,三峽,新北市,三峽區,"Sanxia Dist., New Taipei City","New Taipei City","Sanxia Dist.",三峽區,
237,新北三峽區,新北市,三峽區,"Sanxia Dist., New Taipei City","New Taipei City","Sanxia Dist.",三峽區,
237,北縣三峽,新北市,三峽區,"Sanxia Dist., New Taipei City","New Taipei City","Sanxia Dist.",三峽區,
237,台北三峽,新北市,三峽區,"Sanxia Dist., New Taipei City","New Taipei City","Sanxia Dist.",三峽區,
237,台北縣三峽,新北市,三峽區,"Sanxia Dist., New Taipei City","New Taipei City","Sanxia Dist.",三峽區,
237,台北縣三峽鎮,新北市,三峽區,"Sanxia Dist., New Taipei City","New Taipei City","Sanxia Dist.",三峽區,
237,三峽鎮,新北市,三峽區,"Sanxia Dist., New Taipei City","New Taipei City","Sanxia Dist.",三峽區,
237,北縣三峽鎮,新北市,三峽區,"Sanxia Dist., New Taipei City","New Taipei City","Sanxia Dist.",三峽區,
237,台北三峽鎮,新北市,三峽區,"Sanxia Dist., New Taipei City","New Taipei City","Sanxia Dist.",三峽區,
237,台北縣三峽區,新北市,三峽區,"Sanxia Dist., New Taipei City","New Taipei City","Sanxia Dist.",三峽區,
237,北縣三峽區,新北市,三峽區,"Sanxia Dist., New Taipei City","New Taipei City","Sanxia Dist.",三峽區,
238,新北樹林,新北市,樹林區,"Shulin Dist., New Taipei City","New Taipei City","Shulin Dist.",樹林區,
238,北市樹林,新北市,樹林區,"Shulin Dist., New Taipei City","New Taipei City","Shulin Dist.",樹林區,
238,新北市樹林,新北市,樹林區,"Shulin Dist., New Taipei City","New Taipei City","Shulin Dist.",樹林區,
238,樹林區,新北市,樹林區,"Shulin Dist., New Taipei City","New Taipei City","Shulin Dist.",樹林區,
238,新北市樹林區,新北市,樹林區,"Shulin Dist., New Taipei City","New Taipei City","Shulin Dist.",樹林區,
238,北市樹林區,新北市,樹林區,"Shulin Dist., New Taipei City","New Taipei City","Shulin Dist.",樹林區,
238,新北樹林區,新北市,樹林區,"Shulin Dist., New Taipei City","New Taipei City","Shulin Dist.",樹林區,
238,台北樹林,新北市,樹林區,"Shulin Dist., New Taipei City","New Taipei City","Shulin Dist.",樹林區,
238,北縣樹林,新北市,樹林區,"Shulin Dist., New Taipei City","New Taipei City","Shulin Dist.",樹林區,
238,台北縣樹林,新北市,樹林區,"Shulin Dist., New Taipei City","New Taipei City","Shulin Dist.",樹林區,
238,樹林鎮,新北市,樹林區,"Shulin Dist., New Taipei City","New Taipei City","Shulin Dist.",樹林區,
238,台北縣樹林鎮,新北市,樹林區,"Shulin Dist., New Taipei City","New Taipei City","Shulin Dist.",樹林區,
238,北縣樹林鎮,新北市,樹林區,"Shulin Dist., New Taipei City","New Taipei City","Shulin Dist.",樹林區,
238,台北樹林鎮,新北市,樹林區,"Shulin Dist., New Taipei City","New Taipei City","Shulin Dist.",樹林區,
238,樹林市,新北市,樹林區,"Shulin Dist., New Taipei City","New Taipei City","Shulin Dist.",樹林區,
238,台北縣樹林市,新北市,樹林區,"Shulin Dist., New Taipei City","New Taipei City","Shulin Dist.",樹林區,
238,北縣樹林市,新北市,樹林區,"Shulin Dist., New Taipei City","New Taipei City","Shulin Dist.",樹林區,
238,台北樹林市,新北市,樹林區,"Shulin Dist., New Taipei City","New Taipei City","Shulin Dist.",樹林區,
238,台北縣樹林區,新北市,樹林區,"Shulin Dist., New Taipei City","New Taipei City","Shulin Dist.",樹林區,
238,北縣樹林區,新北市,樹林區,"Shulin Dist., New Taipei City","New Taipei City","Shulin Dist.",樹林區,
239,鶯歌,新北市,鶯歌區,"Yingge Dist., New Taipei City","New Taipei City","Yingge Dist.",鶯歌區,
239,新北鶯歌,新北市,鶯歌區,"Yingge Dist., New Taipei City","New Taipei City","Yingge Dist.",鶯歌區,
239,北市鶯歌,新北市,鶯歌區,"Yingge Dist., New Taipei City","New Taipei City","Yingge Dist.",鶯歌區,
239,新北市鶯歌,新北市,鶯歌區,"Yingge Dist., New Taipei City","New Taipei City","Yingge Dist.",鶯歌區,
239,北市鶯歌區,新北市,鶯歌區,"Yingge Dist., New Taipei City","New Taipei City","Yingge Dist.",鶯歌區,
239,新北鶯歌區,新北市,鶯歌區,"Yingge Dist., New Taipei City","New Taipei City","Yingge Dist.",鶯歌區,
239,鶯歌區,新北市,鶯歌區,"Yingge Dist., New Taipei City","New Taipei City","Yingge Dist.",鶯歌區,
239,新北市鶯歌區,新北市,鶯歌區,"Yingge Dist., New Taipei City","New Taipei City","Yingge Dist.",鶯歌區,
239,台北鶯歌,新北市,鶯歌區,"Yingge Dist., New Taipei City","New Taipei City","Yingge Dist.",鶯歌區,
239,北縣鶯歌,新北市,鶯歌區,"Yingge Dist., New Taipei City","New Taipei City","Yingge Dist.",鶯歌區,
239,台北縣鶯歌,新北市,鶯歌區,"Yingge Dist., New Taipei City","New Taipei City","Yingge Dist.",鶯歌區,
239,北縣鶯歌鎮,新北市,鶯歌區,"Yingge Dist., New Taipei City","New Taipei City","Yingge Dist.",鶯歌區,
239,台北鶯歌鎮,新北市,鶯歌區,"Yingge Dist., New Taipei City","New Taipei City","Yingge Dist.",鶯歌區,
239,鶯歌鎮,新北市,鶯歌區,"Yingge Dist., New Taipei City","New Taipei City","Yingge Dist.",鶯歌區,
239,台北縣鶯歌鎮,新北市,鶯歌區,"Yingge Dist., New Taipei City","New Taipei City","Yingge Dist.",鶯歌區,
239,台北縣鶯歌區,新北市,鶯歌區,"Yingge Dist., New Taipei City","New Taipei City","Yingge Dist.",鶯歌區,
239,北縣鶯歌區,新北市,鶯歌區,"Yingge Dist., New Taipei City","New Taipei City","Yingge Dist.",鶯歌區,
241,新北市三重,新北市,三重區,"Sanchong Dist., New Taipei City","New Taipei City","Sanchong Dist.",三重區,
241,新北三重,新北市,三重區,"Sanchong Dist., New Taipei City","New Taipei City","Sanchong Dist.",三重區,
241,北市三重,新北市,三重區,"Sanchong Dist., New Taipei City","New Taipei City","Sanchong Dist.",三重區,
241,新北市三重區,新北市,三重區,"Sanchong Dist., New Taipei City","New Taipei City","Sanchong Dist.",三重區,
241,三重區,新北市,三重區,"Sanchong Dist., New Taipei City","New Taipei City","Sanchong Dist.",三重區,
241,北市三重區,新北市,三重區,"Sanchong Dist., New Taipei City","New Taipei City","Sanchong Dist.",三重區,
241,新北三重區,新北市,三重區,"Sanchong Dist., New Taipei City","New Taipei City","Sanchong Dist.",三重區,
241,台北縣三重,新北市,三重區,"Sanchong Dist., New Taipei City","New Taipei City","Sanchong Dist.",三重區,
241,台北三重,新北市,三重區,"Sanchong Dist., New Taipei City","New Taipei City","Sanchong Dist.",三重區,
241,北縣三重,新北市,三重區,"Sanchong Dist., New Taipei City","New Taipei City","Sanchong Dist.",三重區,
